variant_name,decision_index,time_bucket,state_hash,b0_action_type,new_action_type,b0_action_signature_hash,new_action_signature_hash,estimated_gross_delta,estimated_pref_delta,estimated_duration_delta,affected_rule_ids,rule_state_before,rule_state_after,qwen_audit_reason,controller_reason,official_replay_delta_net,official_replay_delta_gross,official_replay_delta_penalty,delta_label_mode,label_validity,state_compatible,visible_compatible,legal_compatible,regret_label_win_loss_unknown,reason_code,keep_kill_source
B9_gold_current_20260529,16,step_bucket_000,e20e54433ac8,wait,take_order,d21187e2ae3b,6e2ce9b71c9d,159.32,565.62,42.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""preference_repair_value"":0.0,""ptt_wait_penalty_applied"":-0.0,""qwen_audit_adjustment_applied"":0.0},""score"":-35.0}","{""preference_components"":{""lost_repair_window_cost"":-0.0,""preference_marginal_penalty"":-185.82,""preference_repair_bonus"":0.0,""preference_repair_value"":0.0,""preference_soft_penalty"":-54.48,""ptt_failure_risk_applied"":-9.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-65.25,""ptt_marginal_penalty_applied"":-185.82,""ptt_repair_value"":0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0,""unknown_soft_risk"":-65.25},""score"":44.94}",qwen_auditor_called_zero_adjustment,"[""preference_marginal_penalty"",""preference_soft_penalty"",""ptt_failure_risk_applied"",""ptt_low_confidence_applied"",""ptt_marginal_penalty_applied"",""unknown_soft_risk""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,action_type_changed_wait_to_take_order,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,17,step_bucket_000,cc7873371a09,wait,wait,996401fcb53f,d21187e2ae3b,0.0,-1.0,-327.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""macro_task_repair_value"":744.0,""rest_guard"":1.0},""score"":0.0}","{""preference_components"":{""lost_repair_window_cost"":-0.0,""preference_marginal_penalty"":-0.0,""preference_repair_value"":4951.88,""ptt_repair_value"":4951.88,""ptt_wait_penalty_applied"":-0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""unknown_soft_risk"":-0.0},""score"":4951.88}",qwen_auditor_called_zero_adjustment,"[""preference_repair_value"",""ptt_repair_value""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,same_action_type_signature_changed_with_controller_score,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,18,step_bucket_000,a7c8221e37f2,take_order,wait,fda13a8a3061,cfd0fda3d023,-565.81,-19.0,-282.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""preference_repair_bonus"":0.0,""preference_soft_penalty"":-20.0,""ptt_failure_risk_applied"":-0.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-0.0,""ptt_marginal_penalty_applied"":-0.0,""ptt_repair_value"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0},""score"":742.06}","{""preference_components"":{""macro_task_repair_value"":744.0,""rest_guard"":1.0},""score"":0.0}",qwen_auditor_called_zero_adjustment,"[""macro_task_repair_value""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,action_type_changed_take_order_to_wait,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,19,step_bucket_000,4f52d0352303,wait,take_order,d21187e2ae3b,9254dfd5c4fd,371.04,13956.61,135.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""preference_repair_value"":0.0,""ptt_wait_penalty_applied"":-0.0,""qwen_audit_adjustment_applied"":0.0},""score"":0.0}","{""preference_components"":{""lost_repair_window_cost"":-2375.0,""preference_marginal_penalty"":-4460.82,""preference_repair_bonus"":0.0,""preference_repair_value"":0.0,""preference_soft_penalty"":-79.47,""ptt_failure_risk_applied"":-75.0,""ptt_lost_repair_window_applied"":-2375.0,""ptt_low_confidence_applied"":-65.25,""ptt_marginal_penalty_applied"":-4460.82,""ptt_repair_value"":0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0,""unknown_soft_risk"":-65.25},""score"":-6342.45}",qwen_auditor_called_zero_adjustment,"[""lost_repair_window_cost"",""preference_marginal_penalty"",""preference_soft_penalty"",""ptt_failure_risk_applied"",""ptt_lost_repair_window_applied"",""ptt_low_confidence_applied"",""ptt_marginal_penalty_applied"",""unknown_soft_risk""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,action_type_changed_wait_to_take_order,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,20,step_bucket_000,2f6bbd775265,wait,take_order,d21187e2ae3b,1eb34ee6b177,371.95,591.14,276.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""preference_repair_value"":0.0,""ptt_wait_penalty_applied"":-0.0,""qwen_audit_adjustment_applied"":0.0},""score"":-35.0}","{""preference_components"":{""lost_repair_window_cost"":-0.0,""preference_marginal_penalty"":-185.82,""preference_repair_bonus"":0.0,""preference_repair_value"":0.0,""preference_soft_penalty"":-80.0,""ptt_failure_risk_applied"":-9.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-65.25,""ptt_marginal_penalty_applied"":-185.82,""ptt_repair_value"":0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0,""unknown_soft_risk"":-65.25},""score"":261.13}",qwen_auditor_called_zero_adjustment,"[""preference_marginal_penalty"",""preference_soft_penalty"",""ptt_failure_risk_applied"",""ptt_low_confidence_applied"",""ptt_marginal_penalty_applied"",""unknown_soft_risk""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,action_type_changed_wait_to_take_order,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,21,step_bucket_000,3b07b24f3d9f,wait,wait,f6f9470ab2f7,d21187e2ae3b,0.0,-1.0,-283.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""macro_task_repair_value"":744.0,""rest_guard"":1.0},""score"":0.0}","{""preference_components"":{""lost_repair_window_cost"":-0.0,""preference_marginal_penalty"":-0.0,""preference_repair_value"":4951.88,""ptt_repair_value"":4951.88,""ptt_wait_penalty_applied"":-0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""unknown_soft_risk"":-0.0},""score"":4951.88}",qwen_auditor_called_zero_adjustment,"[""preference_repair_value"",""ptt_repair_value""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,same_action_type_signature_changed_with_controller_score,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,22,step_bucket_000,c823ed672714,take_order,wait,7695ce406849,6cfb81fc3546,-716.03,-15.0,-112.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""preference_repair_bonus"":0.0,""preference_soft_penalty"":-16.0,""ptt_failure_risk_applied"":-0.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-0.0,""ptt_marginal_penalty_applied"":-0.0,""ptt_repair_value"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0},""score"":977.68}","{""preference_components"":{""macro_task_repair_value"":744.0,""rest_guard"":1.0},""score"":0.0}",qwen_auditor_called_zero_adjustment,"[""macro_task_repair_value""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,action_type_changed_take_order_to_wait,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,23,step_bucket_000,64fffabad5c7,wait,take_order,d21187e2ae3b,42cc932e6537,612.75,13948.58,163.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""preference_repair_value"":0.0,""ptt_wait_penalty_applied"":-0.0,""qwen_audit_adjustment_applied"":0.0},""score"":0.0}","{""preference_components"":{""lost_repair_window_cost"":-2375.0,""preference_marginal_penalty"":-4460.82,""preference_repair_bonus"":0.0,""preference_repair_value"":0.0,""preference_soft_penalty"":-71.44,""ptt_failure_risk_applied"":-75.0,""ptt_lost_repair_window_applied"":-2375.0,""ptt_low_confidence_applied"":-65.25,""ptt_marginal_penalty_applied"":-4460.82,""ptt_repair_value"":0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0,""unknown_soft_risk"":-65.25},""score"":-5959.31}",qwen_auditor_called_zero_adjustment,"[""lost_repair_window_cost"",""preference_marginal_penalty"",""preference_soft_penalty"",""ptt_failure_risk_applied"",""ptt_lost_repair_window_applied"",""ptt_low_confidence_applied"",""ptt_marginal_penalty_applied"",""unknown_soft_risk""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,action_type_changed_wait_to_take_order,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,24,step_bucket_001,589d48b2c094,wait,take_order,d21187e2ae3b,8e07683ebc7a,819.65,591.14,323.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""preference_repair_value"":0.0,""ptt_wait_penalty_applied"":-0.0,""qwen_audit_adjustment_applied"":0.0},""score"":-35.0}","{""preference_components"":{""lost_repair_window_cost"":-0.0,""preference_marginal_penalty"":-185.82,""preference_repair_bonus"":0.0,""preference_repair_value"":0.0,""preference_soft_penalty"":-80.0,""ptt_failure_risk_applied"":-9.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-65.25,""ptt_marginal_penalty_applied"":-185.82,""ptt_repair_value"":0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0,""unknown_soft_risk"":-65.25},""score"":900.24}",qwen_auditor_called_zero_adjustment,"[""preference_marginal_penalty"",""preference_soft_penalty"",""ptt_failure_risk_applied"",""ptt_low_confidence_applied"",""ptt_marginal_penalty_applied"",""unknown_soft_risk""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,action_type_changed_wait_to_take_order,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,25,step_bucket_001,71c338a37f4c,wait,wait,4bcb47785bdd,d21187e2ae3b,0.0,-1.0,-307.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""macro_task_repair_value"":744.0,""rest_guard"":1.0},""score"":0.0}","{""preference_components"":{""lost_repair_window_cost"":-0.0,""preference_marginal_penalty"":-0.0,""preference_repair_value"":4061.25,""ptt_repair_value"":4061.25,""ptt_wait_penalty_applied"":-0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""unknown_soft_risk"":-0.0},""score"":4061.25}",qwen_auditor_called_zero_adjustment,"[""preference_repair_value"",""ptt_repair_value""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,same_action_type_signature_changed_with_controller_score,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,26,step_bucket_001,d28e504fa228,take_order,wait,ae4b528a8e2d,97e42d2ae322,-526.3,-15.0,-10.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""preference_repair_bonus"":0.0,""preference_soft_penalty"":-16.0,""ptt_failure_risk_applied"":-0.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-0.0,""ptt_marginal_penalty_applied"":-0.0,""ptt_repair_value"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0},""score"":800.32}","{""preference_components"":{""macro_task_repair_value"":744.0,""rest_guard"":1.0},""score"":0.0}",qwen_auditor_called_zero_adjustment,"[""macro_task_repair_value""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,action_type_changed_take_order_to_wait,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,27,step_bucket_001,04176cb22f6c,take_order,take_order,2692e3a49360,7ace4f4f0897,388.79,13941.14,169.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""preference_repair_bonus"":0.0,""preference_soft_penalty"":-16.0,""ptt_failure_risk_applied"":-0.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-0.0,""ptt_marginal_penalty_applied"":-0.0,""ptt_repair_value"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0},""score"":639.78}","{""preference_components"":{""lost_repair_window_cost"":-2375.0,""preference_marginal_penalty"":-4460.82,""preference_repair_bonus"":0.0,""preference_repair_value"":0.0,""preference_soft_penalty"":-80.0,""ptt_failure_risk_applied"":-75.0,""ptt_lost_repair_window_applied"":-2375.0,""ptt_low_confidence_applied"":-65.25,""ptt_marginal_penalty_applied"":-4460.82,""ptt_repair_value"":0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0,""unknown_soft_risk"":-65.25},""score"":-5915.56}",qwen_auditor_called_zero_adjustment,"[""lost_repair_window_cost"",""preference_marginal_penalty"",""preference_soft_penalty"",""ptt_failure_risk_applied"",""ptt_lost_repair_window_applied"",""ptt_low_confidence_applied"",""ptt_marginal_penalty_applied"",""unknown_soft_risk""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,same_action_type_signature_changed_with_controller_score,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,28,step_bucket_001,4443bbdc0a3e,wait,take_order,d21187e2ae3b,f08a84782d7a,229.81,564.09,82.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""preference_repair_value"":0.0,""ptt_wait_penalty_applied"":-0.0,""qwen_audit_adjustment_applied"":0.0},""score"":0.0}","{""preference_components"":{""lost_repair_window_cost"":-0.0,""preference_marginal_penalty"":-185.82,""preference_repair_bonus"":0.0,""preference_repair_value"":0.0,""preference_soft_penalty"":-52.95,""ptt_failure_risk_applied"":-9.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-65.25,""ptt_marginal_penalty_applied"":-185.82,""ptt_repair_value"":0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0,""unknown_soft_risk"":-65.25},""score"":156.53}",qwen_auditor_called_zero_adjustment,"[""preference_marginal_penalty"",""preference_soft_penalty"",""ptt_failure_risk_applied"",""ptt_low_confidence_applied"",""ptt_marginal_penalty_applied"",""unknown_soft_risk""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,action_type_changed_wait_to_take_order,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,29,step_bucket_001,682b79373af4,wait,take_order,adca507764f8,fbe0c618a5f1,57.81,552.11,-321.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""macro_task_repair_value"":744.0,""rest_guard"":1.0},""score"":0.0}","{""preference_components"":{""lost_repair_window_cost"":-0.0,""preference_marginal_penalty"":-185.82,""preference_repair_bonus"":0.0,""preference_repair_value"":0.0,""preference_soft_penalty"":-41.97,""ptt_failure_risk_applied"":-9.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-65.25,""ptt_marginal_penalty_applied"":-185.82,""ptt_repair_value"":0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0,""unknown_soft_risk"":-65.25},""score"":-159.53}",qwen_auditor_called_zero_adjustment,"[""preference_marginal_penalty"",""preference_soft_penalty"",""ptt_failure_risk_applied"",""ptt_low_confidence_applied"",""ptt_marginal_penalty_applied"",""unknown_soft_risk""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,action_type_changed_wait_to_take_order,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,30,step_bucket_001,d9c7acb34472,take_order,wait,c0858fbacb99,34b4b968321a,-574.14,-15.0,75.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""preference_repair_bonus"":0.0,""preference_soft_penalty"":-16.0,""ptt_failure_risk_applied"":-0.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-0.0,""ptt_marginal_penalty_applied"":-0.0,""ptt_repair_value"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0},""score"":939.91}","{""preference_components"":{""macro_task_repair_value"":744.0,""rest_guard"":1.0},""score"":0.0}",qwen_auditor_called_zero_adjustment,"[""macro_task_repair_value""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,action_type_changed_take_order_to_wait,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,31,step_bucket_001,7063ce32efdf,take_order,take_order,87de3cbece6a,81d2b46a3ec0,161.0,13941.14,21.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""preference_repair_bonus"":0.0,""preference_soft_penalty"":-16.0,""ptt_failure_risk_applied"":-0.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-0.0,""ptt_marginal_penalty_applied"":-0.0,""ptt_repair_value"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0},""score"":570.83}","{""preference_components"":{""lost_repair_window_cost"":-2375.0,""preference_marginal_penalty"":-4460.82,""preference_repair_bonus"":0.0,""preference_repair_value"":0.0,""preference_soft_penalty"":-80.0,""ptt_failure_risk_applied"":-75.0,""ptt_lost_repair_window_applied"":-2375.0,""ptt_low_confidence_applied"":-65.25,""ptt_marginal_penalty_applied"":-4460.82,""ptt_repair_value"":0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0,""unknown_soft_risk"":-65.25},""score"":-6223.73}",qwen_auditor_called_zero_adjustment,"[""lost_repair_window_cost"",""preference_marginal_penalty"",""preference_soft_penalty"",""ptt_failure_risk_applied"",""ptt_lost_repair_window_applied"",""ptt_low_confidence_applied"",""ptt_marginal_penalty_applied"",""unknown_soft_risk""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,False,True,unknown,same_action_type_signature_changed_with_controller_score,needs_official_suffix_replay_before_tuning
B9_gold_current_20260529,32,step_bucket_001,70cffdf39d09,wait,take_order,d21187e2ae3b,0fe217b3268a,294.9,552.53,24.0,"[""4d7e4e30a7ba"",""6235345edaf5"",""674070057b2f"",""887d908c573d"",""cee0faecaf6b""]","{""preference_components"":{""preference_repair_value"":0.0,""ptt_wait_penalty_applied"":-0.0,""qwen_audit_adjustment_applied"":0.0},""score"":0.0}","{""preference_components"":{""lost_repair_window_cost"":-0.0,""preference_marginal_penalty"":-185.82,""preference_repair_bonus"":0.0,""preference_repair_value"":0.0,""preference_soft_penalty"":-41.39,""ptt_failure_risk_applied"":-9.0,""ptt_lost_repair_window_applied"":-0.0,""ptt_low_confidence_applied"":-65.25,""ptt_marginal_penalty_applied"":-185.82,""ptt_repair_value"":0.0,""qwen_audit_adjustment"":0.0,""qwen_audit_adjustment_applied"":0.0,""rest_window_penalty"":-0.0,""unknown_soft_risk"":-65.25},""score"":403.39}",qwen_auditor_called_zero_adjustment,"[""preference_marginal_penalty"",""preference_soft_penalty"",""ptt_failure_risk_applied"",""ptt_low_confidence_applied"",""ptt_marginal_penalty_applied"",""unknown_soft_risk""]",,,,trace_alignment_without_suffix_replay,diagnostic_not_official_counterfactual,False,True,True,unknown,action_type_changed_wait_to_take_order,needs_official_suffix_replay_before_tuning
